model,path,slice_idx,dice
MedSAM-vit_b,spleen_45.nii.gz,73,nan
MedSAM-vit_b,spleen_45.nii.gz,74,nan
MedSAM-vit_b,spleen_45.nii.gz,75,nan
MedSAM-vit_b,spleen_45.nii.gz,76,0.41450777202072536
MedSAM-vit_b,spleen_45.nii.gz,77,0.5941136208076659
MedSAM-vit_b,spleen_45.nii.gz,78,0.6074804767776407
MedSAM-vit_b,spleen_45.nii.gz,79,0.6603098927294399
MedSAM-vit_b,spleen_45.nii.gz,80,0.6710806337195554
MedSAM-vit_b,spleen_45.nii.gz,81,0.6620294599018003
MedSAM-vit_b,spleen_45.nii.gz,82,0.6737195633921075
MedSAM-vit_b,spleen_45.nii.gz,83,0.660082304526749
MedSAM-vit_b,spleen_45.nii.gz,84,0.6329831188761658
MedSAM-vit_b,spleen_45.nii.gz,85,0.5933712324359112
MedSAM-vit_b,spleen_45.nii.gz,86,0.5821314102564102
MedSAM-vit_b,spleen_45.nii.gz,87,0.5743805606046111
MedSAM-vit_b,spleen_45.nii.gz,88,0.5753554502369668
MedSAM-vit_b,spleen_45.nii.gz,89,0.5788364635822263
MedSAM-vit_b,spleen_45.nii.gz,90,0.565057167154871
MedSAM-vit_b,spleen_45.nii.gz,91,0.544724891752033
MedSAM-vit_b,spleen_45.nii.gz,92,0.46739269698910957
MedSAM-vit_b,spleen_45.nii.gz,93,0.43068817912413565
MedSAM-vit_b,spleen_45.nii.gz,94,0.32135627530364375
MedSAM-vit_b,spleen_45.nii.gz,95,0.2957619477006312
MedSAM-vit_b,spleen_45.nii.gz,96,0.6068601583113457
MedSAM-vit_b,spleen_45.nii.gz,97,nan
MedSAM-vit_b,spleen_45.nii.gz,98,nan
MedSAM-vit_b,spleen_45.nii.gz,99,nan
MedSAM-vit_b,spleen_45.nii.gz,100,nan
MedSAM-vit_b,spleen_45.nii.gz,101,nan
MedSAM-vit_b,spleen_45.nii.gz,102,nan
MedSAM-vit_b,spleen_45.nii.gz,103,nan
MedSAM-vit_b,spleen_45.nii.gz,104,nan
MedSAM-vit_b,spleen_45.nii.gz,105,nan
MedSAM-vit_b,spleen_45.nii.gz,106,nan
MedSAM-vit_b,spleen_45.nii.gz,107,nan
MedSAM-vit_b,spleen_45.nii.gz,108,nan
MedSAM-vit_b,spleen_45.nii.gz,109,nan
MedSAM-vit_b,spleen_45.nii.gz,110,nan
MedSAM-vit_b,spleen_45.nii.gz,111,nan
MedSAM-vit_b,spleen_46.nii.gz,0,nan
MedSAM-vit_b,spleen_46.nii.gz,1,nan
MedSAM-vit_b,spleen_46.nii.gz,2,nan
MedSAM-vit_b,spleen_46.nii.gz,3,nan
MedSAM-vit_b,spleen_46.nii.gz,4,nan
MedSAM-vit_b,spleen_46.nii.gz,5,nan
MedSAM-vit_b,spleen_46.nii.gz,6,nan
MedSAM-vit_b,spleen_46.nii.gz,7,nan
MedSAM-vit_b,spleen_46.nii.gz,8,nan
MedSAM-vit_b,spleen_46.nii.gz,9,nan
MedSAM-vit_b,spleen_46.nii.gz,10,nan
MedSAM-vit_b,spleen_46.nii.gz,11,nan
MedSAM-vit_b,spleen_46.nii.gz,12,nan
MedSAM-vit_b,spleen_46.nii.gz,13,nan
MedSAM-vit_b,spleen_46.nii.gz,14,nan
MedSAM-vit_b,spleen_46.nii.gz,15,nan
MedSAM-vit_b,spleen_46.nii.gz,16,nan
MedSAM-vit_b,spleen_46.nii.gz,17,nan
MedSAM-vit_b,spleen_46.nii.gz,18,nan
MedSAM-vit_b,spleen_46.nii.gz,19,nan
MedSAM-vit_b,spleen_46.nii.gz,20,nan
MedSAM-vit_b,spleen_46.nii.gz,21,nan
MedSAM-vit_b,spleen_46.nii.gz,22,nan
MedSAM-vit_b,spleen_46.nii.gz,23,nan
MedSAM-vit_b,spleen_46.nii.gz,24,nan
MedSAM-vit_b,spleen_46.nii.gz,25,nan
MedSAM-vit_b,spleen_46.nii.gz,26,nan
MedSAM-vit_b,spleen_46.nii.gz,27,nan
MedSAM-vit_b,spleen_46.nii.gz,28,nan
MedSAM-vit_b,spleen_46.nii.gz,29,nan
MedSAM-vit_b,spleen_46.nii.gz,30,nan
MedSAM-vit_b,spleen_46.nii.gz,31,nan
MedSAM-vit_b,spleen_46.nii.gz,32,nan
MedSAM-vit_b,spleen_46.nii.gz,33,nan
MedSAM-vit_b,spleen_46.nii.gz,34,nan
MedSAM-vit_b,spleen_46.nii.gz,35,nan
MedSAM-vit_b,spleen_46.nii.gz,36,nan
MedSAM-vit_b,spleen_46.nii.gz,37,nan
MedSAM-vit_b,spleen_46.nii.gz,38,nan
MedSAM-vit_b,spleen_46.nii.gz,39,nan
MedSAM-vit_b,spleen_46.nii.gz,40,nan
MedSAM-vit_b,spleen_46.nii.gz,41,nan
MedSAM-vit_b,spleen_46.nii.gz,42,nan
MedSAM-vit_b,spleen_46.nii.gz,43,nan
MedSAM-vit_b,spleen_46.nii.gz,44,nan
MedSAM-vit_b,spleen_46.nii.gz,45,nan
MedSAM-vit_b,spleen_46.nii.gz,46,nan
MedSAM-vit_b,spleen_46.nii.gz,47,nan
MedSAM-vit_b,spleen_46.nii.gz,48,nan
MedSAM-vit_b,spleen_46.nii.gz,49,nan
MedSAM-vit_b,spleen_46.nii.gz,50,nan
MedSAM-vit_b,spleen_46.nii.gz,51,nan
MedSAM-vit_b,spleen_46.nii.gz,52,nan
MedSAM-vit_b,spleen_46.nii.gz,53,nan
MedSAM-vit_b,spleen_46.nii.gz,54,nan
MedSAM-vit_b,spleen_46.nii.gz,55,nan
MedSAM-vit_b,spleen_46.nii.gz,56,nan
MedSAM-vit_b,spleen_46.nii.gz,57,nan
MedSAM-vit_b,spleen_46.nii.gz,58,nan
MedSAM-vit_b,spleen_46.nii.gz,59,nan
MedSAM-vit_b,spleen_46.nii.gz,60,nan
MedSAM-vit_b,spleen_46.nii.gz,61,nan
MedSAM-vit_b,spleen_46.nii.gz,62,nan
MedSAM-vit_b,spleen_46.nii.gz,63,nan
MedSAM-vit_b,spleen_46.nii.gz,64,nan
MedSAM-vit_b,spleen_46.nii.gz,65,nan
MedSAM-vit_b,spleen_46.nii.gz,66,nan
MedSAM-vit_b,spleen_46.nii.gz,67,nan
MedSAM-vit_b,spleen_46.nii.gz,68,0.6997742663656885
MedSAM-vit_b,spleen_46.nii.gz,69,0.8493029431290109
MedSAM-vit_b,spleen_46.nii.gz,70,0.8476398454560725
MedSAM-vit_b,spleen_46.nii.gz,71,0.7686478806535638
MedSAM-vit_b,spleen_46.nii.gz,72,0.8073148225819982
MedSAM-vit_b,spleen_46.nii.gz,73,0.7584249217555863
MedSAM-vit_b,spleen_46.nii.gz,74,0.8285305538524422
MedSAM-vit_b,spleen_46.nii.gz,75,0.9073059685565911
MedSAM-vit_b,spleen_46.nii.gz,76,0.8535872867492404
MedSAM-vit_b,spleen_46.nii.gz,77,0.921526017143547
MedSAM-vit_b,spleen_46.nii.gz,78,0.82169770193685
MedSAM-vit_b,spleen_46.nii.gz,79,0.8567904618336303
MedSAM-vit_b,spleen_46.nii.gz,80,0.9149672384598395
MedSAM-vit_b,spleen_46.nii.gz,81,0.875
MedSAM-vit_b,spleen_46.nii.gz,82,0.8217396353501335
MedSAM-vit_b,spleen_46.nii.gz,83,0.8172403289674078
MedSAM-vit_b,spleen_46.nii.gz,84,0.7080820265379976
MedSAM-vit_b,spleen_46.nii.gz,85,nan
MedSAM-vit_b,spleen_46.nii.gz,86,nan
MedSAM-vit_b,spleen_46.nii.gz,87,nan
MedSAM-vit_b,spleen_46.nii.gz,88,nan
MedSAM-vit_b,spleen_46.nii.gz,89,nan
MedSAM-vit_b,spleen_46.nii.gz,90,nan
MedSAM-vit_b,spleen_46.nii.gz,91,nan
MedSAM-vit_b,spleen_46.nii.gz,92,nan
MedSAM-vit_b,spleen_46.nii.gz,93,nan
MedSAM-vit_b,spleen_46.nii.gz,94,nan
MedSAM-vit_b,spleen_46.nii.gz,95,nan
MedSAM-vit_b,spleen_46.nii.gz,96,nan
MedSAM-vit_b,spleen_46.nii.gz,97,nan
MedSAM-vit_b,spleen_46.nii.gz,98,nan
MedSAM-vit_b,spleen_47.nii.gz,0,nan
MedSAM-vit_b,spleen_47.nii.gz,1,nan
MedSAM-vit_b,spleen_47.nii.gz,2,nan
MedSAM-vit_b,spleen_47.nii.gz,3,nan
MedSAM-vit_b,spleen_47.nii.gz,4,nan
MedSAM-vit_b,spleen_47.nii.gz,5,nan
MedSAM-vit_b,spleen_47.nii.gz,6,nan
MedSAM-vit_b,spleen_47.nii.gz,7,nan
MedSAM-vit_b,spleen_47.nii.gz,8,nan
MedSAM-vit_b,spleen_47.nii.gz,9,nan
MedSAM-vit_b,spleen_47.nii.gz,10,nan
MedSAM-vit_b,spleen_47.nii.gz,11,nan
MedSAM-vit_b,spleen_47.nii.gz,12,nan
MedSAM-vit_b,spleen_47.nii.gz,13,nan
MedSAM-vit_b,spleen_47.nii.gz,14,nan
MedSAM-vit_b,spleen_47.nii.gz,15,nan
MedSAM-vit_b,spleen_47.nii.gz,16,nan
MedSAM-vit_b,spleen_47.nii.gz,17,nan
MedSAM-vit_b,spleen_47.nii.gz,18,nan
MedSAM-vit_b,spleen_47.nii.gz,19,nan
MedSAM-vit_b,spleen_47.nii.gz,20,nan
MedSAM-vit_b,spleen_47.nii.gz,21,nan
MedSAM-vit_b,spleen_47.nii.gz,22,nan
MedSAM-vit_b,spleen_47.nii.gz,23,nan
MedSAM-vit_b,spleen_47.nii.gz,24,nan
MedSAM-vit_b,spleen_47.nii.gz,25,nan
MedSAM-vit_b,spleen_47.nii.gz,26,nan
MedSAM-vit_b,spleen_47.nii.gz,27,nan
MedSAM-vit_b,spleen_47.nii.gz,28,nan
MedSAM-vit_b,spleen_47.nii.gz,29,nan
MedSAM-vit_b,spleen_47.nii.gz,30,nan
MedSAM-vit_b,spleen_47.nii.gz,31,nan
MedSAM-vit_b,spleen_47.nii.gz,32,nan
MedSAM-vit_b,spleen_47.nii.gz,33,nan
MedSAM-vit_b,spleen_47.nii.gz,34,nan
MedSAM-vit_b,spleen_47.nii.gz,35,nan
MedSAM-vit_b,spleen_47.nii.gz,36,nan
MedSAM-vit_b,spleen_47.nii.gz,37,nan
MedSAM-vit_b,spleen_47.nii.gz,38,nan
MedSAM-vit_b,spleen_47.nii.gz,39,nan
MedSAM-vit_b,spleen_47.nii.gz,40,nan
MedSAM-vit_b,spleen_47.nii.gz,41,nan
MedSAM-vit_b,spleen_47.nii.gz,42,nan
MedSAM-vit_b,spleen_47.nii.gz,43,nan
MedSAM-vit_b,spleen_47.nii.gz,44,nan
MedSAM-vit_b,spleen_47.nii.gz,45,nan
MedSAM-vit_b,spleen_47.nii.gz,46,nan
MedSAM-vit_b,spleen_47.nii.gz,47,nan
MedSAM-vit_b,spleen_47.nii.gz,48,nan
MedSAM-vit_b,spleen_47.nii.gz,49,nan
MedSAM-vit_b,spleen_47.nii.gz,50,nan
MedSAM-vit_b,spleen_47.nii.gz,51,nan
MedSAM-vit_b,spleen_47.nii.gz,52,nan
MedSAM-vit_b,spleen_47.nii.gz,53,nan
MedSAM-vit_b,spleen_47.nii.gz,54,nan
MedSAM-vit_b,spleen_47.nii.gz,55,nan
MedSAM-vit_b,spleen_47.nii.gz,56,nan
MedSAM-vit_b,spleen_47.nii.gz,57,nan
MedSAM-vit_b,spleen_47.nii.gz,58,nan
MedSAM-vit_b,spleen_47.nii.gz,59,nan
MedSAM-vit_b,spleen_47.nii.gz,60,nan
MedSAM-vit_b,spleen_47.nii.gz,61,nan
MedSAM-vit_b,spleen_47.nii.gz,62,nan
MedSAM-vit_b,spleen_47.nii.gz,63,nan
MedSAM-vit_b,spleen_47.nii.gz,64,0.7167381974248928
MedSAM-vit_b,spleen_47.nii.gz,65,0.8924920690870638
MedSAM-vit_b,spleen_47.nii.gz,66,0.9298024379991593
MedSAM-vit_b,spleen_47.nii.gz,67,0.942313593126726
MedSAM-vit_b,spleen_47.nii.gz,68,0.9607865553904196
MedSAM-vit_b,spleen_47.nii.gz,69,0.9369236444116562
MedSAM-vit_b,spleen_47.nii.gz,70,0.8882923191648023
MedSAM-vit_b,spleen_47.nii.gz,71,0.8734096322546913
MedSAM-vit_b,spleen_47.nii.gz,72,0.9143999579102436
MedSAM-vit_b,spleen_47.nii.gz,73,0.9095242727891818
MedSAM-vit_b,spleen_47.nii.gz,74,0.9365268320556164
MedSAM-vit_b,spleen_47.nii.gz,75,0.9533954727030626
MedSAM-vit_b,spleen_47.nii.gz,76,0.9693922815318645
MedSAM-vit_b,spleen_47.nii.gz,77,0.95124728288997
MedSAM-vit_b,spleen_47.nii.gz,78,0.9691159649218367
MedSAM-vit_b,spleen_47.nii.gz,79,0.9412322836980371
MedSAM-vit_b,spleen_47.nii.gz,80,0.8877062903611577
MedSAM-vit_b,spleen_47.nii.gz,81,0.9069042316258352
MedSAM-vit_b,spleen_47.nii.gz,82,0.9147635317388959
MedSAM-vit_b,spleen_47.nii.gz,83,0.893044306812768
MedSAM-vit_b,spleen_47.nii.gz,84,0.9317453046266606
MedSAM-vit_b,spleen_47.nii.gz,85,0.6802721088435374
MedSAM-vit_b,spleen_47.nii.gz,86,nan
MedSAM-vit_b,spleen_47.nii.gz,87,nan
MedSAM-vit_b,spleen_49.nii.gz,0,nan
MedSAM-vit_b,spleen_49.nii.gz,1,nan
MedSAM-vit_b,spleen_49.nii.gz,2,nan
MedSAM-vit_b,spleen_49.nii.gz,3,nan
MedSAM-vit_b,spleen_49.nii.gz,4,nan
MedSAM-vit_b,spleen_49.nii.gz,5,nan
MedSAM-vit_b,spleen_49.nii.gz,6,nan
MedSAM-vit_b,spleen_49.nii.gz,7,nan
MedSAM-vit_b,spleen_49.nii.gz,8,nan
MedSAM-vit_b,spleen_49.nii.gz,9,nan
MedSAM-vit_b,spleen_49.nii.gz,10,nan
MedSAM-vit_b,spleen_49.nii.gz,11,nan
MedSAM-vit_b,spleen_49.nii.gz,12,nan
MedSAM-vit_b,spleen_49.nii.gz,13,nan
MedSAM-vit_b,spleen_49.nii.gz,14,nan
MedSAM-vit_b,spleen_49.nii.gz,15,nan
MedSAM-vit_b,spleen_49.nii.gz,16,nan
MedSAM-vit_b,spleen_49.nii.gz,17,nan
MedSAM-vit_b,spleen_49.nii.gz,18,nan
MedSAM-vit_b,spleen_49.nii.gz,19,0.5403377110694184
MedSAM-vit_b,spleen_49.nii.gz,20,0.6068111455108359
MedSAM-vit_b,spleen_49.nii.gz,21,0.8194960760016522
MedSAM-vit_b,spleen_49.nii.gz,22,0.7649635036496351
MedSAM-vit_b,spleen_49.nii.gz,23,0.7370125091979397
MedSAM-vit_b,spleen_49.nii.gz,24,0.7150498419645028
MedSAM-vit_b,spleen_49.nii.gz,25,0.865269811541613
MedSAM-vit_b,spleen_49.nii.gz,26,0.9573150863473444
MedSAM-vit_b,spleen_49.nii.gz,27,0.9144616568844415
MedSAM-vit_b,spleen_49.nii.gz,28,0.8974334868854
MedSAM-vit_b,spleen_49.nii.gz,29,0.9702491632577166
MedSAM-vit_b,spleen_49.nii.gz,30,0.9128041200497248
MedSAM-vit_b,spleen_49.nii.gz,31,0.7347504621072088
MedSAM-vit_b,spleen_49.nii.gz,32,0.8196166854565953
MedSAM-vit_b,spleen_49.nii.gz,33,0.9542214478061144
MedSAM-vit_b,spleen_49.nii.gz,34,0.777227276821908
MedSAM-vit_b,spleen_49.nii.gz,35,0.6271642939592151
MedSAM-vit_b,spleen_49.nii.gz,36,0.7433418150975403
MedSAM-vit_b,spleen_49.nii.gz,37,0.8975626986930413
MedSAM-vit_b,spleen_49.nii.gz,38,0.7352036894696388
MedSAM-vit_b,spleen_49.nii.gz,39,0.7391351234767605
MedSAM-vit_b,spleen_49.nii.gz,40,0.7405959941377626
MedSAM-vit_b,spleen_49.nii.gz,41,0.7279568133486013
MedSAM-vit_b,spleen_49.nii.gz,42,0.7134281200631911
MedSAM-vit_b,spleen_49.nii.gz,43,0.2629370629370629
MedSAM-vit_b,spleen_49.nii.gz,44,nan
MedSAM-vit_b,spleen_49.nii.gz,45,nan
MedSAM-vit_b,spleen_49.nii.gz,46,nan
MedSAM-vit_b,spleen_49.nii.gz,47,nan
MedSAM-vit_b,spleen_49.nii.gz,48,nan
MedSAM-vit_b,spleen_49.nii.gz,49,nan
MedSAM-vit_b,spleen_49.nii.gz,50,nan
MedSAM-vit_b,spleen_49.nii.gz,51,nan
MedSAM-vit_b,spleen_49.nii.gz,52,nan
MedSAM-vit_b,spleen_49.nii.gz,53,nan
MedSAM-vit_b,spleen_49.nii.gz,54,nan
MedSAM-vit_b,spleen_49.nii.gz,55,nan
MedSAM-vit_b,spleen_49.nii.gz,56,nan
MedSAM-vit_b,spleen_49.nii.gz,57,nan
MedSAM-vit_b,spleen_49.nii.gz,58,nan
MedSAM-vit_b,spleen_49.nii.gz,59,nan
MedSAM-vit_b,spleen_49.nii.gz,60,nan
MedSAM-vit_b,spleen_52.nii.gz,0,nan
MedSAM-vit_b,spleen_52.nii.gz,1,nan
MedSAM-vit_b,spleen_52.nii.gz,2,nan
MedSAM-vit_b,spleen_52.nii.gz,3,nan
MedSAM-vit_b,spleen_52.nii.gz,4,nan
MedSAM-vit_b,spleen_52.nii.gz,5,nan
MedSAM-vit_b,spleen_52.nii.gz,6,nan
MedSAM-vit_b,spleen_52.nii.gz,7,nan
MedSAM-vit_b,spleen_52.nii.gz,8,nan
MedSAM-vit_b,spleen_52.nii.gz,9,nan
MedSAM-vit_b,spleen_52.nii.gz,10,nan
MedSAM-vit_b,spleen_52.nii.gz,11,nan
MedSAM-vit_b,spleen_52.nii.gz,12,nan
MedSAM-vit_b,spleen_52.nii.gz,13,nan
MedSAM-vit_b,spleen_52.nii.gz,14,nan
MedSAM-vit_b,spleen_52.nii.gz,15,nan
MedSAM-vit_b,spleen_52.nii.gz,16,nan
MedSAM-vit_b,spleen_52.nii.gz,17,nan
MedSAM-vit_b,spleen_52.nii.gz,18,nan
MedSAM-vit_b,spleen_52.nii.gz,19,nan
MedSAM-vit_b,spleen_52.nii.gz,20,nan
MedSAM-vit_b,spleen_52.nii.gz,21,nan
MedSAM-vit_b,spleen_52.nii.gz,22,nan
MedSAM-vit_b,spleen_52.nii.gz,23,nan
MedSAM-vit_b,spleen_52.nii.gz,24,nan
MedSAM-vit_b,spleen_52.nii.gz,25,nan
MedSAM-vit_b,spleen_52.nii.gz,26,nan
MedSAM-vit_b,spleen_52.nii.gz,27,nan
MedSAM-vit_b,spleen_52.nii.gz,28,nan
MedSAM-vit_b,spleen_52.nii.gz,29,nan
MedSAM-vit_b,spleen_52.nii.gz,30,nan
MedSAM-vit_b,spleen_52.nii.gz,31,nan
MedSAM-vit_b,spleen_52.nii.gz,32,nan
MedSAM-vit_b,spleen_52.nii.gz,33,nan
MedSAM-vit_b,spleen_52.nii.gz,34,nan
MedSAM-vit_b,spleen_52.nii.gz,35,nan
MedSAM-vit_b,spleen_52.nii.gz,36,nan
MedSAM-vit_b,spleen_52.nii.gz,37,nan
MedSAM-vit_b,spleen_52.nii.gz,38,nan
MedSAM-vit_b,spleen_52.nii.gz,39,nan
MedSAM-vit_b,spleen_52.nii.gz,40,nan
MedSAM-vit_b,spleen_52.nii.gz,41,nan
MedSAM-vit_b,spleen_52.nii.gz,42,nan
MedSAM-vit_b,spleen_52.nii.gz,43,nan
MedSAM-vit_b,spleen_52.nii.gz,44,nan
MedSAM-vit_b,spleen_52.nii.gz,45,nan
MedSAM-vit_b,spleen_52.nii.gz,46,nan
MedSAM-vit_b,spleen_52.nii.gz,47,nan
MedSAM-vit_b,spleen_52.nii.gz,48,nan
MedSAM-vit_b,spleen_52.nii.gz,49,nan
MedSAM-vit_b,spleen_52.nii.gz,50,nan
MedSAM-vit_b,spleen_52.nii.gz,51,nan
MedSAM-vit_b,spleen_52.nii.gz,52,nan
MedSAM-vit_b,spleen_52.nii.gz,53,nan
MedSAM-vit_b,spleen_52.nii.gz,54,nan
MedSAM-vit_b,spleen_52.nii.gz,55,nan
MedSAM-vit_b,spleen_52.nii.gz,56,nan
MedSAM-vit_b,spleen_52.nii.gz,57,nan
MedSAM-vit_b,spleen_52.nii.gz,58,nan
MedSAM-vit_b,spleen_52.nii.gz,59,nan
MedSAM-vit_b,spleen_52.nii.gz,60,nan
MedSAM-vit_b,spleen_52.nii.gz,61,nan
MedSAM-vit_b,spleen_52.nii.gz,62,nan
MedSAM-vit_b,spleen_52.nii.gz,63,nan
MedSAM-vit_b,spleen_52.nii.gz,64,nan
MedSAM-vit_b,spleen_52.nii.gz,65,nan
MedSAM-vit_b,spleen_52.nii.gz,66,nan
MedSAM-vit_b,spleen_52.nii.gz,67,nan
MedSAM-vit_b,spleen_52.nii.gz,68,nan
MedSAM-vit_b,spleen_52.nii.gz,69,nan
MedSAM-vit_b,spleen_52.nii.gz,70,nan
MedSAM-vit_b,spleen_52.nii.gz,71,0.7753086419753087
MedSAM-vit_b,spleen_52.nii.gz,72,0.3846838824577026
MedSAM-vit_b,spleen_52.nii.gz,73,0.3516819571865443
MedSAM-vit_b,spleen_52.nii.gz,74,0.3786407766990291
MedSAM-vit_b,spleen_52.nii.gz,75,0.9217425586438005
MedSAM-vit_b,spleen_52.nii.gz,76,0.9225078601812465
MedSAM-vit_b,spleen_52.nii.gz,77,0.8851698425849213
MedSAM-vit_b,spleen_52.nii.gz,78,0.8015710382513661
MedSAM-vit_b,spleen_52.nii.gz,79,0.8829900839054157
MedSAM-vit_b,spleen_52.nii.gz,80,0.8713540932788503
MedSAM-vit_b,spleen_52.nii.gz,81,0.8701070025734796
MedSAM-vit_b,spleen_52.nii.gz,82,0.8972437444430331
MedSAM-vit_b,spleen_52.nii.gz,83,0.9313904068002429
MedSAM-vit_b,spleen_52.nii.gz,84,0.9220284163105001
MedSAM-vit_b,spleen_52.nii.gz,85,0.9339908102656057
MedSAM-vit_b,spleen_52.nii.gz,86,0.9064764492753623
MedSAM-vit_b,spleen_52.nii.gz,87,0.9411493191783984
MedSAM-vit_b,spleen_52.nii.gz,88,0.9373236845333006
MedSAM-vit_b,spleen_52.nii.gz,89,0.953816371681416
MedSAM-vit_b,spleen_52.nii.gz,90,0.9308176100628931
MedSAM-vit_b,spleen_52.nii.gz,91,0.9564055453482545
MedSAM-vit_b,spleen_52.nii.gz,92,0.8920269389528568
MedSAM-vit_b,spleen_52.nii.gz,93,0.9392885798341802
MedSAM-vit_b,spleen_52.nii.gz,94,0.5814732142857143
MedSAM-vit_b,spleen_52.nii.gz,95,0.326271186440678
MedSAM-vit_b,spleen_52.nii.gz,96,nan
MedSAM-vit_b,spleen_52.nii.gz,97,nan
MedSAM-vit_b,spleen_52.nii.gz,98,nan
MedSAM-vit_b,spleen_52.nii.gz,99,nan
MedSAM-vit_b,spleen_52.nii.gz,100,nan
MedSAM-vit_b,spleen_52.nii.gz,101,nan
MedSAM-vit_b,spleen_52.nii.gz,102,nan
MedSAM-vit_b,spleen_52.nii.gz,103,nan
MedSAM-vit_b,spleen_52.nii.gz,104,nan
MedSAM-vit_b,spleen_52.nii.gz,105,nan
MedSAM-vit_b,spleen_52.nii.gz,106,nan
MedSAM-vit_b,spleen_52.nii.gz,107,nan
MedSAM-vit_b,spleen_52.nii.gz,108,nan
MedSAM-vit_b,spleen_52.nii.gz,109,nan
MedSAM-vit_b,spleen_52.nii.gz,110,nan
MedSAM-vit_b,spleen_52.nii.gz,111,nan
MedSAM-vit_b,spleen_53.nii.gz,0,nan
MedSAM-vit_b,spleen_53.nii.gz,1,nan
MedSAM-vit_b,spleen_53.nii.gz,2,nan
MedSAM-vit_b,spleen_53.nii.gz,3,nan
MedSAM-vit_b,spleen_53.nii.gz,4,nan
MedSAM-vit_b,spleen_53.nii.gz,5,nan
MedSAM-vit_b,spleen_53.nii.gz,6,nan
MedSAM-vit_b,spleen_53.nii.gz,7,nan
MedSAM-vit_b,spleen_53.nii.gz,8,nan
MedSAM-vit_b,spleen_53.nii.gz,9,nan
MedSAM-vit_b,spleen_53.nii.gz,10,nan
MedSAM-vit_b,spleen_53.nii.gz,11,nan
MedSAM-vit_b,spleen_53.nii.gz,12,nan
MedSAM-vit_b,spleen_53.nii.gz,13,nan
MedSAM-vit_b,spleen_53.nii.gz,14,nan
MedSAM-vit_b,spleen_53.nii.gz,15,nan
MedSAM-vit_b,spleen_53.nii.gz,16,nan
MedSAM-vit_b,spleen_53.nii.gz,17,nan
MedSAM-vit_b,spleen_53.nii.gz,18,nan
MedSAM-vit_b,spleen_53.nii.gz,19,nan
MedSAM-vit_b,spleen_53.nii.gz,20,nan
MedSAM-vit_b,spleen_53.nii.gz,21,nan
MedSAM-vit_b,spleen_53.nii.gz,22,nan
MedSAM-vit_b,spleen_53.nii.gz,23,nan
MedSAM-vit_b,spleen_53.nii.gz,24,nan
MedSAM-vit_b,spleen_53.nii.gz,25,nan
MedSAM-vit_b,spleen_53.nii.gz,26,nan
MedSAM-vit_b,spleen_53.nii.gz,27,nan
MedSAM-vit_b,spleen_53.nii.gz,28,nan
MedSAM-vit_b,spleen_53.nii.gz,29,nan
MedSAM-vit_b,spleen_53.nii.gz,30,nan
MedSAM-vit_b,spleen_53.nii.gz,31,nan
MedSAM-vit_b,spleen_53.nii.gz,32,nan
MedSAM-vit_b,spleen_53.nii.gz,33,nan
MedSAM-vit_b,spleen_53.nii.gz,34,nan
MedSAM-vit_b,spleen_53.nii.gz,35,nan
MedSAM-vit_b,spleen_53.nii.gz,36,nan
MedSAM-vit_b,spleen_53.nii.gz,37,nan
MedSAM-vit_b,spleen_53.nii.gz,38,nan
MedSAM-vit_b,spleen_53.nii.gz,39,nan
MedSAM-vit_b,spleen_53.nii.gz,40,nan
MedSAM-vit_b,spleen_53.nii.gz,41,nan
MedSAM-vit_b,spleen_53.nii.gz,42,nan
MedSAM-vit_b,spleen_53.nii.gz,43,nan
MedSAM-vit_b,spleen_53.nii.gz,44,nan
MedSAM-vit_b,spleen_53.nii.gz,45,nan
MedSAM-vit_b,spleen_53.nii.gz,46,nan
MedSAM-vit_b,spleen_53.nii.gz,47,nan
MedSAM-vit_b,spleen_53.nii.gz,48,nan
MedSAM-vit_b,spleen_53.nii.gz,49,nan
MedSAM-vit_b,spleen_53.nii.gz,50,nan
MedSAM-vit_b,spleen_53.nii.gz,51,nan
MedSAM-vit_b,spleen_53.nii.gz,52,nan
MedSAM-vit_b,spleen_53.nii.gz,53,nan
MedSAM-vit_b,spleen_53.nii.gz,54,nan
MedSAM-vit_b,spleen_53.nii.gz,55,nan
MedSAM-vit_b,spleen_53.nii.gz,56,nan
MedSAM-vit_b,spleen_53.nii.gz,57,nan
MedSAM-vit_b,spleen_53.nii.gz,58,nan
MedSAM-vit_b,spleen_53.nii.gz,59,nan
MedSAM-vit_b,spleen_53.nii.gz,60,nan
MedSAM-vit_b,spleen_53.nii.gz,61,nan
MedSAM-vit_b,spleen_53.nii.gz,62,nan
MedSAM-vit_b,spleen_53.nii.gz,63,nan
MedSAM-vit_b,spleen_53.nii.gz,64,nan
MedSAM-vit_b,spleen_53.nii.gz,65,nan
MedSAM-vit_b,spleen_53.nii.gz,66,nan
MedSAM-vit_b,spleen_53.nii.gz,67,nan
MedSAM-vit_b,spleen_53.nii.gz,68,nan
MedSAM-vit_b,spleen_53.nii.gz,69,nan
MedSAM-vit_b,spleen_53.nii.gz,70,nan
MedSAM-vit_b,spleen_53.nii.gz,71,nan
MedSAM-vit_b,spleen_53.nii.gz,72,nan
MedSAM-vit_b,spleen_53.nii.gz,73,nan
MedSAM-vit_b,spleen_53.nii.gz,74,nan
MedSAM-vit_b,spleen_53.nii.gz,75,nan
MedSAM-vit_b,spleen_53.nii.gz,76,nan
